"veglenkesekvensid","relativ_posisjon","vegvedlikehold","rand_float","year"
971649,0.91701872,vegarbeid,0.0000339481911823,2023
1175875,0.00249134,vegarbeid,0.0000048375761255,2022
1126167,0.90393565,vegarbeid,0.0000064486032924,2023
651958,0.01476124,vegarbeid,0.0000155089248477,2022
1176640,0.77170337,vegarbeid,0.000066495315789,2022
885969,0.19550428,vegarbeid,0.0000510762410768,2023
2736756,0.32965951,vegarbeid,0.000093928731118,2023
885240,0.75124533,vegarbeid,0.0000109205363575,2024
578068,0.33575661,vegarbeid,0.0000458518471519,2022
2200,0.39405843,vegarbeid,0.0000206271316715,2023
44560,0.67569507,vegarbeid,0.0000316420584868,2023
1125764,0.99533139,vegarbeid,0.0000526798308955,2024
44301,0.5199362,vegarbeid,0.0000418427100803,2022
1056967,0.16416737,vegarbeid,0.0000654903165851,2023
761536,0.54274664,vegarbeid,0.0000932509710375,2024
1110903,0.3002665,vegarbeid,0.0000934687189676,2024
443691,0.44293899,vegarbeid,0.0000533574519704,2022
320428,0.54701695,vegarbeid,0.0000547773040268,2024
805766,0.15043705,vegarbeid,0.0000425645396162,2022
319932,0.48023289,vegarbeid,0.0000166101833703,2022
944979,0.16389237,vegarbeid,0.0000510598122562,2023
1126169,0.97052766,vegarbeid,0.0000635704675324,2023
578692,0.53244569,vegarbeid,0.0000429603213066,2024
885652,0.35564949,vegarbeid,0.0000106609379343,2022
930412,0.86683899,vegarbeid,0.0000934437227305,2024
509618,0.66215539,vegarbeid,0.0000490741694904,2024
249565,0.92489704,vegarbeid,0.0000840358126155,2023
490807,0.40827038,vegarbeid,0.0000797466052052,2024
3634805,0.63963698,vegarbeid,0.0000315799158724,2023
43765,0.37186174,vegarbeid,0.0000761699983336,2023
105782,0.06616183,vegarbeid,0.0000649664428343,2022
1060040,0.50360825,vegarbeid,0.0000712967847565,2022
1004720,0.83886728,vegarbeid,0.0000248063119213,2022
971675,0.70823567,vegarbeid,0.0000310109586529,2022
1060131,0.06355601,vegarbeid,0.0000701532400149,2023
885726,0.11810534,vegarbeid,0.0000366544801058,2022
22106,0.84432147,vegarbeid,0.0000554610644513,2024
1671192,0.68257364,vegarbeid,0.0000886712525773,2022
971865,0.68708039,vegarbeid,0.000042296045571,2024
930469,0.17073177,vegarbeid,0.000070033457233,2023
2172095,0.49524396,vegarbeid,0.0000004811851314,2024
2172092,0.51875119,vegarbeid,0.0000285900911587,2023
222282,0.73742396,vegarbeid,0.0000320207886633,2024
805787,0.21614728,vegarbeid,0.0000190561013185,2023
2162115,0.74332735,vegarbeid,0.0000160460171549,2024
945178,0.38550496,vegarbeid,0.0000765042781469,2023
2437765,0.51944058,vegarbeid,0.0000474783933812,2024
443951,0.95662284,vegarbeid,0.0000853328005548,2022
885958,0.61838425,vegarbeid,0.0000562876434198,2024
104869,0.60374151,vegarbeid,0.0000003715484188,2024
578290,0.31739297,vegarbeid,0.0000787839295325,2024
364695,0.06048672,vegarbeid,0.0000208590189031,2024
1175831,0.37579519,vegarbeid,0.0000393358280554,2024
249029,0.41798818,vegarbeid,0.0000834206389663,2024
805652,0.97326149,vegarbeid,0.0000588095781904,2022
856361,0.85394878,vegarbeid,0.0000429481839357,2023
3175891,0.69403294,vegarbeid,0.0000640128981803,2024
578096,0.4181338,vegarbeid,0.0000661153810843,2023
578682,0.29722838,vegarbeid,0.0000119472404841,2024
180897,0.65970186,vegarbeid,0.0000155226669073,2023
930595,0.16779178,vegarbeid,0.0000904259522192,2023
578682,0.23762272,vegarbeid,0.0000768043762637,2023
384109,0.59843928,vegarbeid,0.0000516631926699,2024
930331,0.76694953,vegarbeid,0.0000813745584043,2022
885691,0.26290813,vegarbeid,0.0000118531547686,2024
1665356,0.09900387,vegarbeid,0.000044966037208,2022
1697520,0.39892933,vegarbeid,0.0000209281042942,2023
885394,0.10274162,vegarbeid,0.0000817840439047,2022
885619,0.90144093,vegarbeid,0.0000660684064389,2024
366559,0.6061305,vegarbeid,0.0000485273665378,2022
384006,0.23113038,vegarbeid,0.0000703205186978,2024
652723,0.07650519,vegarbeid,0.0000231605039591,2022
121438,0.42183569,vegarbeid,0.0000259978056769,2024
922519,0.81486504,vegarbeid,0.0000520772359544,2024
289729,0.89274116,vegarbeid,0.0000779145707481,2022
3106870,0.2321588,vegarbeid,0.0000642965602018,2022
2114,0.42309212,vegarbeid,0.0000509704061362,2022
554799,0.78333291,vegarbeid,0.0000556237435683,2022
249191,0.20407052,vegarbeid,0.0000636228124274,2022
282113,0.62371819,vegarbeid,0.0000330359618511,2024
443721,0.38375492,vegarbeid,0.0000135769962111,2024
555687,0.95068655,vegarbeid,0.000075389109529,2023
921224,0.62744392,vegarbeid,0.0000832554663475,2024
1110968,0.47949582,vegarbeid,0.0000360389540126,2023
521405,0.95885676,vegarbeid,0.0000617275006866,2022
106108,0.1078167,vegarbeid,0.0000547910970634,2023
930407,0.30436188,vegarbeid,0.0000545716450551,2023
946537,0.72943973,vegarbeid,0.0000416974046401,2024
319810,0.38150419,vegarbeid,0.000088728102845,2024
921454,0.86750003,vegarbeid,0.0000235768192989,2022
578439,0.85665893,vegarbeid,0.0000881555108189,2023
704587,0.93843037,vegarbeid,0.0000273846240916,2024
578664,0.81972151,vegarbeid,0.0000416672191095,2023
921651,0.36585947,vegarbeid,0.0000193849021526,2023
72580,0.2285838,vegarbeid,0.0000336801013193,2022
885253,0.04997022,vegarbeid,0.0000034686770853,2022
44555,0.76699423,vegarbeid,0.0000154421493206,2022
1125891,0.25876212,vegarbeid,0.0000927904118576,2024
1126221,0.19612337,vegarbeid,0.0000148241757574,2022
521461,0.24612898,vegarbeid,0.000003738717732,2024
366025,0.22087916,vegarbeid,0.0000538952002658,2024
72811,0.38323656,vegarbeid,0.0000571575759872,2023
290426,0.79618169,vegarbeid,0.0000107177718163,2022
290719,0.76361254,vegarbeid,0.00003482656007,2023
766181,0.09765369,vegarbeid,0.0000280927493601,2022
805514,0.14289756,vegarbeid,0.0000484453198102,2022
521307,0.33967961,vegarbeid,0.000048522466037,2022
521424,0.18507104,vegarbeid,0.0000079129187566,2023
443565,0.44616041,vegarbeid,0.000099448038539,2023
1005136,0.04368459,vegarbeid,0.0000245403992347,2024
705027,0.33217822,vegarbeid,0.0000413794755235,2024
885282,0.370514,vegarbeid,0.0000711778684859,2024
2174001,0.75089666,vegarbeid,0.0000742914620205,2024
364574,0.63521146,vegarbeid,0.0000107213630968,2024
365505,0.95124944,vegarbeid,0.0000338907723125,2023
249635,0.34737775,vegarbeid,0.0000370405521047,2023
1110940,0.15225944,vegarbeid,0.0000392683212197,2023
1108906,0.11069234,vegarbeid,0.0000966610745475,2023
249444,0.628464,vegarbeid,0.0000561923179592,2023
1175859,0.09385272,vegarbeid,0.000078859700485,2022
180897,0.96221891,vegarbeid,0.0000421265273048,2023
1125986,0.6460226,vegarbeid,0.0000134850207428,2023
319701,0.85780908,vegarbeid,0.000054169356637,2024
759562,0.56316566,vegarbeid,0.0000402128453514,2023
384118,0.50425589,vegarbeid,0.0000502242518128,2023
220949,0.40860985,vegarbeid,0.0000527792302167,2023
286984,0.61247518,vegarbeid,0.0000402781639171,2023
805461,0.2151679,vegarbeid,0.0000294195934302,2022
491639,0.08452301,vegarbeid,0.0000899947223671,2024
249441,0.94512112,vegarbeid,0.0000921682556063,2024
578480,0.95569761,vegarbeid,0.0000154068338409,2023
578512,0.57637299,vegarbeid,0.0000901413652495,2024
554097,0.14505137,vegarbeid,0.0000525739412229,2023
224823,0.45716498,vegarbeid,0.0000660330664912,2024
704680,0.81879365,vegarbeid,0.0000202262587348,2024
1060467,0.95363426,vegarbeid,0.0000096663933445,2022
249384,0.701933,vegarbeid,0.0000900701006858,2022
1126288,0.0814259,vegarbeid,0.0000707072050029,2022
2809672,0.34315304,vegarbeid,0.0000654480433561,2022
652875,0.90297099,vegarbeid,0.0000932652322007,2023
578915,0.91432319,vegarbeid,0.0000493780719242,2023
2477870,0.14324807,vegarbeid,0.0000406551287606,2023
231677,0.52309168,vegarbeid,0.0000058026433319,2022
704726,0.74220224,vegarbeid,0.0000010346558279,2022
804938,0.72229645,vegarbeid,0.0000280417548326,2023
885155,0.87772465,vegarbeid,0.0000540186274987,2024
1003869,0.24269331,vegarbeid,0.0000440413710024,2022
521333,0.10186444,vegarbeid,0.000080024374747,2023
930562,0.18402913,vegarbeid,0.0000159759348706,2023
319513,0.05356818,vegarbeid,0.0000456151267259,2022
805094,0.81437912,vegarbeid,0.0000957069577739,2023
2496936,0.76328514,vegarbeid,0.0000346092411296,2022
443727,0.65775819,vegarbeid,0.0000533559874576,2023
494439,0.30351174,vegarbeid,0.0000245440014706,2024
578214,0.58478059,vegarbeid,0.000079339297855,2023
885946,0.65360608,vegarbeid,0.0000469937179697,2024
2620845,0.02805853,vegarbeid,0.0000982494651507,2022
319675,0.43533564,vegarbeid,0.0000810351234384,2023
320054,0.90573037,vegarbeid,0.0000906755267399,2023
930329,0.83999742,vegarbeid,0.0000051788419766,2023
1125893,0.56165584,vegarbeid,0.0000671088059837,2022
1060756,0.38572965,vegarbeid,0.0000021267118837,2024
804910,0.7983428,vegarbeid,0.0000282971255454,2023
384251,0.61547497,vegarbeid,0.0000081327784716,2024
1175665,0.3632497,vegarbeid,0.0000769963258291,2022
705250,0.62356914,vegarbeid,0.0000383182290298,2024
288716,0.32356291,vegarbeid,0.0000344884740204,2023
805759,0.93229404,vegarbeid,0.0000736399863893,2024
1148200,0.65028982,vegarbeid,0.0000001097229868,2024
885990,0.320819,vegarbeid,0.0000981372660211,2024
944569,0.31935983,vegarbeid,0.0000730306293268,2023
705255,0.62715642,vegarbeid,0.0000898451905935,2024
805465,0.18371824,vegarbeid,0.0000347048277117,2024
21725,0.54493197,vegarbeid,0.000057788782852,2023
1148574,0.62008425,vegarbeid,0.0000389954242846,2024
705198,0.81686483,vegarbeid,0.0000446809376856,2022
72625,0.23089159,vegarbeid,0.000060862000438,2024
578651,0.88174669,vegarbeid,0.0000976274845582,2023
384477,0.66399679,vegarbeid,0.0000139444673996,2022
72575,0.60202128,vegarbeid,0.0000716908735904,2024
1841161,0.84569757,vegarbeid,0.0000546053481096,2022
757575,0.20656522,vegarbeid,0.0000080454518762,2024
885985,0.01065406,vegarbeid,0.0000213898908508,2022
443433,0.81426509,vegarbeid,0.000060227321362,2022
705064,0.26087572,vegarbeid,0.0000901937454775,2024
521333,0.4119226,vegarbeid,0.0000580247738476,2022
121782,0.65914011,vegarbeid,0.0000319320272257,2024
971793,0.55612434,vegarbeid,0.0000661508205726,2022
384266,0.04691561,vegarbeid,0.0000744088735645,2024
946060,0.74472424,vegarbeid,0.0000952660235654,2022
72365,0.02087217,vegarbeid,0.0000780598585575,2024
72614,0.19000776,vegarbeid,0.0000891020717125,2022
1060261,0.50694329,vegarbeid,0.0000011327286478,2022
930527,0.4551086,vegarbeid,0.000019084921257,2022
384230,0.29717714,vegarbeid,0.0000889201089884,2023
103501,0.27902869,vegarbeid,0.0000144576013826,2022
2217528,0.10587491,vegarbeid,0.0000177548993902,2022
249257,0.78844241,vegarbeid,0.0000619567312179,2022
704662,0.05787888,vegarbeid,0.0000479381617344,2023
2499917,0.75877426,vegarbeid,0.0000326804677327,2023
1208594,0.58659299,vegarbeid,0.0000011367717694,2022
2303166,0.19621273,vegarbeid,0.0000335552983363,2023
859944,0.27405704,vegarbeid,0.0000286831225828,2023
805763,0.66623966,vegarbeid,0.0000210218656016,2022
22052,0.83204451,vegarbeid,0.0000480287525995,2024
705219,0.38299586,vegarbeid,0.0000660834871222,2022
249834,0.06922856,vegarbeid,0.0000728913958998,2023
578711,0.3840811,vegarbeid,0.0000191818074491,2023
705225,0.8174873,vegarbeid,0.0000167283065093,2024
578136,0.00236209,vegarbeid,0.0000496835374475,2022
578514,0.61105528,vegarbeid,0.0000715090322572,2022
493869,0.41120972,vegarbeid,0.0000441891761153,2023
72844,0.73275789,vegarbeid,0.0000368921804494,2024
121691,0.95925142,vegarbeid,0.0000829943707389,2022
384183,0.82465777,vegarbeid,0.0000710717011121,2023
1060662,0.34605346,vegarbeid,0.00004515913517,2024
1126313,0.3177512,vegarbeid,0.0000496622733644,2022
605209,0.43778273,vegarbeid,0.0000714255008119,2023
289875,0.0844158,vegarbeid,0.0000241936027091,2024
2117141,0.14034662,vegarbeid,0.0000623023587213,2023
21992,0.71403949,vegarbeid,0.0000692048178575,2024
578232,0.53519879,vegarbeid,0.0000289668471951,2024
404142,0.69763377,vegarbeid,0.0000367432496986,2022
60771,0.86309181,vegarbeid,0.0000751726593703,2023
805202,0.21412613,vegarbeid,0.0000636948522477,2022
72877,0.79107416,vegarbeid,0.0000157697183418,2023
367171,0.14673195,vegarbeid,0.0000088299630229,2022
1110986,0.46330633,vegarbeid,0.0000686327181184,2023
1175741,0.67867405,vegarbeid,0.0000909043478894,2024
1061005,0.06707665,vegarbeid,0.0000544325736297,2024
72244,0.95134331,vegarbeid,0.000006595629587,2024
857544,0.9440497,vegarbeid,0.0000606813673178,2022
320654,0.5359095,vegarbeid,0.0000839048094738,2023
143240,0.0206602,vegarbeid,0.0000358058602418,2023
1060177,0.61401424,vegarbeid,0.000036028234046,2022
1665814,0.37291479,vegarbeid,0.0000946526679035,2024
2428162,0.48254106,vegarbeid,0.0000451943828337,2022
249282,0.8131906,vegarbeid,0.0000231969812171,2022
1060678,0.33914029,vegarbeid,0.0000882919552998,2022
3026120,0.48425534,vegarbeid,0.0000638009137537,2022
283800,0.32771013,vegarbeid,0.0000842599273635,2022
249621,0.10921233,vegarbeid,0.0000089400832343,2023
287398,0.07387107,vegarbeid,0.0000351570821103,2023
2472754,0.54467367,vegarbeid,0.0000153606204671,2022
249278,0.83369492,vegarbeid,0.0000524858456374,2024
1547,0.32081738,vegarbeid,0.0000408180008368,2024
943339,0.79927639,vegarbeid,0.0000993546705053,2022
2479258,0.16183886,vegarbeid,0.0000111747215814,2022
1175478,0.09845439,vegarbeid,0.0000213516176772,2023
1763679,0.22195471,vegarbeid,0.0000677180544513,2023
885324,0.86736316,vegarbeid,0.0000194740714338,2022
885388,0.96188834,vegarbeid,0.0000479473302604,2023
578527,0.37600847,vegarbeid,0.0000284235888318,2023
578722,0.32049728,vegarbeid,0.0000547632190491,2022
1109310,0.24111785,vegarbeid,0.0000833065750881,2023
805728,0.24401917,vegarbeid,0.0000446596283057,2022
805642,0.79386757,vegarbeid,0.0000576997789341,2023
1665603,0.21491011,vegarbeid,0.0000688711828692,2024
1767723,0.62092471,vegarbeid,0.0000836597485869,2022
704727,0.92969654,vegarbeid,0.0000157611094421,2022
971836,0.0415097,vegarbeid,0.0000545645422951,2023
1003697,0.4308986,vegarbeid,0.0000675123809236,2024
384137,0.15755318,vegarbeid,0.0000235692551408,2022
1796929,0.95388526,vegarbeid,0.0000326339028773,2024
1060718,0.08308894,vegarbeid,0.0000180311944474,2024
493908,0.94236537,vegarbeid,0.0000522163590255,2024
603819,0.98236941,vegarbeid,0.000008915997657,2024
1002720,0.78500177,vegarbeid,0.0000421180318432,2022
805181,0.2657952,vegarbeid,0.0000238136990992,2022
930246,0.36221398,vegarbeid,0.0000325665023774,2024
1108882,0.71474286,vegarbeid,0.0000806790481847,2022
971665,0.95479985,vegarbeid,0.0000719282269797,2022
41725,0.19702306,vegarbeid,0.0000260041986263,2024
921805,0.71240992,vegarbeid,0.0000915825302773,2023
249586,0.23634862,vegarbeid,0.0000370511058677,2023
971699,0.29006339,vegarbeid,0.0000722339592977,2024
859188,0.07007559,vegarbeid,0.0000573499335702,2023
1148950,0.98132639,vegarbeid,0.0000438804286886,2023
578500,0.36424559,vegarbeid,0.000068552436614,2024
578657,0.15473637,vegarbeid,0.0000197894488949,2022
2215644,0.49719478,vegarbeid,0.0000855294352237,2023
1109620,0.60408713,vegarbeid,0.0000904395470822,2024
2388340,0.01390856,vegarbeid,0.000013623814381,2022
1125907,0.50261543,vegarbeid,0.0000514910451632,2022
2670491,0.12219379,vegarbeid,0.0000607543323358,2022
2252922,0.19624642,vegarbeid,0.0000961242334799,2022
144747,0.42797722,vegarbeid,0.0000632404984386,2022
181271,0.90077047,vegarbeid,0.0000393979551203,2023
705277,0.91155499,vegarbeid,0.0000440722500291,2022
1728322,0.48818092,vegarbeid,0.0000815842742008,2023
181340,0.02216704,vegarbeid,0.0000067478767888,2022
249407,0.01799865,vegarbeid,0.0000546477290173,2024
282078,0.9870913,vegarbeid,0.0000057269307681,2024
971500,0.0355223,vegarbeid,0.00002731837604,2024
1110242,0.75986288,vegarbeid,0.0000043562848009,2024
1111785,0.79067298,vegarbeid,0.0000006723768382,2023
930311,0.73985858,vegarbeid,0.0000053582890293,2022
1204213,0.3964195,vegarbeid,0.0000045804828246,2023
249201,0.40779395,vegarbeid,0.000050127361033,2023
249672,0.10034412,vegarbeid,0.0000366335733762,2024
555824,0.33469219,vegarbeid,0.0000378262404419,2024
578112,0.01576452,vegarbeid,0.0000017261776916,2022
3175884,0.87286678,vegarbeid,0.0000793030129991,2022
320634,0.04067161,vegarbeid,0.0000799297039958,2024
224373,0.39216658,vegarbeid,0.000090485057632,2024
2726170,0.11170783,vegarbeid,0.0000531133689998,2024
121588,0.88248695,vegarbeid,0.0000915672920654,2022
121595,0.81296892,vegarbeid,0.0000039068633486,2024
121612,0.02671578,vegarbeid,0.0000342444851805,2023
651671,0.63312112,vegarbeid,0.000049386498515,2022
72241,0.66976202,vegarbeid,0.000018259108811,2022
805645,0.62365093,vegarbeid,0.0000418593775429,2022
885694,0.26433126,vegarbeid,0.0000155254825515,2023
930339,0.44246066,vegarbeid,0.0000584678854547,2023
704982,0.65293171,vegarbeid,0.0000970950297068,2023
578258,0.20676347,vegarbeid,0.0000612124655502,2024
446118,0.24260124,vegarbeid,0.0000119336190018,2023
3274879,0.53922935,vegarbeid,0.0000074979595481,2023
756299,0.38899511,vegarbeid,0.0000926471969441,2024
320008,1.0,vegarbeid,0.0000933088038532,2022
1003357,0.29315999,vegarbeid,0.0000504555563544,2022
121653,0.39243967,vegarbeid,0.0000287343342644,2023
145323,0.06645892,vegarbeid,0.0000951895913454,2023
805779,0.87930674,vegarbeid,0.0000396124679359,2023
404480,0.75064265,vegarbeid,0.0000790723212213,2023
805736,0.98573984,vegarbeid,0.0000476792737737,2023
2499911,0.24122585,vegarbeid,0.0000131544866671,2022
605369,0.06796105,vegarbeid,0.0000622675854032,2024
1781471,0.90922487,vegarbeid,0.0000168606914742,2024
180996,0.13904906,vegarbeid,0.00009525679476,2023
404307,0.02136911,vegarbeid,0.0000310795918165,2024
249534,0.09155756,vegarbeid,0.000005745088413,2022
943948,0.3960561,vegarbeid,0.0000524050367728,2022
143684,0.6715568,vegarbeid,0.0000991248916983,2024
143825,0.02839326,vegarbeid,0.0000921741056028,2022
145282,0.63624693,vegarbeid,0.0000624241241085,2024
44297,0.28589744,vegarbeid,0.0000641705044125,2022
1002109,0.386765,vegarbeid,0.0000282874533877,2023
223630,0.64976694,vegarbeid,0.0000260173047814,2024
289875,0.92248894,vegarbeid,0.0000684327074457,2024
886219,0.07471049,vegarbeid,0.0000004288747085,2022
2403722,0.08224155,vegarbeid,0.000020241338883,2023
21971,0.95509371,vegarbeid,0.0000067890963674,2023
704848,0.30864841,vegarbeid,0.0000999318861545,2024
1003545,0.42549539,vegarbeid,0.0000794975647781,2023
1215421,0.74161666,vegarbeid,0.0000820911731065,2023
1060267,0.22713307,vegarbeid,0.0000535843154963,2022
72877,0.4184983,vegarbeid,0.0000217789087044,2023
378463,0.12378379,vegarbeid,0.0000144775265745,2024
224049,0.08408186,vegarbeid,0.0000164901633336,2024
886023,0.83228709,vegarbeid,0.0000281785483772,2023
72643,0.9268275,vegarbeid,0.000007061813929,2022
1148403,0.50076492,vegarbeid,0.0000973297973816,2022
145282,0.03613191,vegarbeid,0.0000727067544193,2022
805531,0.39323336,vegarbeid,0.0000518684741904,2024
3325233,0.814105,vegarbeid,0.0000854599256985,2023
861569,0.81678796,vegarbeid,0.0000551340096762,2023
181295,0.65031406,vegarbeid,0.0000929682106822,2024
3186636,0.18746804,vegarbeid,0.0000565215141182,2023
286654,0.63646267,vegarbeid,0.0000966701685292,2022
405402,0.10113602,vegarbeid,0.0000622057696048,2023
3189732,0.82246196,vegarbeid,0.0000354158626841,2024
2352342,0.36323972,vegarbeid,0.0000051133955353,2022
249569,0.95470967,vegarbeid,0.0000106281501284,2022
3149506,0.10063803,vegarbeid,0.0000245986821007,2024
2499912,0.74232415,vegarbeid,0.0000332387452678,2023
930547,0.28915969,vegarbeid,0.0000694594651376,2022
1110316,0.99389072,vegarbeid,0.0000547113961716,2024
1111665,0.79590043,vegarbeid,0.0000045492724962,2023
72563,0.18471594,vegarbeid,0.0000297637592805,2022
757489,0.65620957,vegarbeid,0.0000328700215219,2022
885195,0.77526725,vegarbeid,0.0000763728249382,2022
1060164,0.46481896,vegarbeid,0.0000153892721538,2023
288625,0.94339788,vegarbeid,0.0000618746617621,2024
3116625,0.13149117,vegarbeid,0.0000040721788024,2023
1126297,0.4888919,vegarbeid,0.0000175470254453,2023
804905,0.03000615,vegarbeid,0.000005467851004,2024
651898,0.1758019,vegarbeid,0.0000511277961779,2024
21990,0.13259523,vegarbeid,0.0000290908819596,2024
104052,0.77828784,vegarbeid,0.0000668540679276,2023
1004613,0.20565703,vegarbeid,0.0000151706512975,2023
22185,0.83718535,vegarbeid,0.0000624329530328,2023
384502,0.43562682,vegarbeid,0.0000110759701742,2023
1127070,0.82336396,vegarbeid,0.0000830488025551,2022
181990,0.00289058,vegarbeid,0.0000613674498027,2023
221933,0.69562706,vegarbeid,0.0000107327058892,2024
759262,0.0522881,vegarbeid,0.0000812841514771,2022
782481,0.23865872,vegarbeid,0.0000283049775353,2023
444052,0.2834722,vegarbeid,0.0000585370870201,2022
1004732,0.29492921,vegarbeid,0.0000077822021096,2022
384338,0.27107834,vegarbeid,0.0000973664563745,2023
320754,0.13560283,vegarbeid,0.0000628683289793,2024
1003847,0.10319102,vegarbeid,0.0000006815930965,2024
2360570,0.58903769,vegarbeid,0.0000752197943062,2023
249703,0.44997294,vegarbeid,0.0000898791405447,2022
104886,0.81936125,vegarbeid,0.0000133214298697,2024
72365,0.05239038,vegarbeid,0.000003642146165,2022
1125836,0.79660903,vegarbeid,0.0000963421921486,2024
1149731,0.73948262,vegarbeid,0.0000532125640607,2023
651701,0.72155726,vegarbeid,0.0000167321826943,2023
141574,0.05188538,vegarbeid,0.0000096760308875,2023
144892,0.6501598,vegarbeid,0.0000011352130368,2023
249164,0.73025729,vegarbeid,0.0000613341908938,2024
73788,0.53862469,vegarbeid,0.0000374981109617,2022
758786,0.2408195,vegarbeid,0.0000674387405298,2023
249059,0.11540566,vegarbeid,0.0000549365325823,2024
578486,0.59155571,vegarbeid,0.00008287303879,2023
858462,0.95213308,vegarbeid,0.0000689290604985,2023
930225,0.57043138,vegarbeid,0.0000962908559901,2023
72697,0.58844743,vegarbeid,0.0000957542256473,2023
249629,0.82340977,vegarbeid,0.0000796607216598,2024
704580,0.45119958,vegarbeid,0.0000850267754323,2022
704757,0.8019736,vegarbeid,0.0000116020846396,2024
805734,0.19174965,vegarbeid,0.0000885197061821,2023
886120,0.63116044,vegarbeid,0.0000469650054048,2024
944309,0.6437372,vegarbeid,0.0000420928939805,2022
805461,0.98660877,vegarbeid,0.0000335722984415,2022
2545356,0.28064023,vegarbeid,0.0000691655509457,2022
1060727,0.41474775,vegarbeid,0.0000226167862722,2022
1111403,0.47570542,vegarbeid,0.0000965198806152,2022
555391,0.94087132,vegarbeid,0.0000325972406582,2023
1175857,0.16044156,vegarbeid,0.0000961250256485,2022
1810789,0.14195261,vegarbeid,0.000080579214332,2024
181116,0.58208984,vegarbeid,0.0000775855957127,2024
1835836,0.36913606,vegarbeid,0.0000902880824654,2023
1906907,0.22015392,vegarbeid,0.0000887771613103,2023
1126187,0.63122099,vegarbeid,0.0000846092136344,2022
578362,0.12960575,vegarbeid,0.0000978250231523,2022
971812,0.28684342,vegarbeid,0.0000071321911658,2022
41732,0.22369957,vegarbeid,0.0000232228235503,2023
930529,0.59176917,vegarbeid,0.0000343051625435,2024
552925,0.59725778,vegarbeid,0.0000679657852971,2022
1060489,0.88891063,vegarbeid,0.0000087616221417,2024
1060699,0.02239154,vegarbeid,0.0000348891782961,2024
403825,0.53644613,vegarbeid,0.0000876882086035,2024
405473,0.60478921,vegarbeid,0.0000230295942283,2022
1796943,0.19229121,vegarbeid,0.0000846287034871,2024
652439,0.39093471,vegarbeid,0.0000849423609359,2023
1110416,0.99894237,vegarbeid,0.0000786193825753,2022
625502,0.55277053,vegarbeid,0.0000380452110714,2024
1875302,0.2928982,vegarbeid,0.000070190314426,2022
492746,0.16507584,vegarbeid,0.0000826332757965,2023
553814,0.38310416,vegarbeid,0.0000057475105524,2022
554984,0.41531396,vegarbeid,0.0000692840876251,2024
106736,0.87216753,vegarbeid,0.0000518864157467,2022
1147677,0.43710858,vegarbeid,0.000049114174918,2022
297979,0.24175653,vegarbeid,0.0000578675325272,2024
443724,0.52632245,vegarbeid,0.0000886524870921,2024
521391,0.9747088,vegarbeid,0.0000164577516645,2023
521243,0.40981664,vegarbeid,0.0000001981203273,2022
72290,0.86546695,vegarbeid,0.0000619528206406,2024
249612,0.80897383,vegarbeid,0.0000344479820165,2024
578216,0.5303023,vegarbeid,0.0000786461830767,2022
885416,0.66593612,vegarbeid,0.000027542039862,2024
625863,0.59054609,vegarbeid,0.0000259754355415,2023
885503,0.48646349,vegarbeid,0.00001441973009,2024
1111648,0.48761796,vegarbeid,0.0000979070112977,2024
2502700,0.08399532,vegarbeid,0.0000912105201741,2023
930345,0.79328183,vegarbeid,0.000004354369368,2023
2726059,0.73109958,vegarbeid,0.0000098822525976,2024
43698,0.68394103,vegarbeid,0.0000838678764271,2024
443171,0.14144445,vegarbeid,0.000027413057314,2023
181997,0.79188431,vegarbeid,0.0000463411337438,2022
578337,0.00040212,vegarbeid,0.0000951506076526,2022
885403,0.36768667,vegarbeid,0.0000421446521726,2023
1110986,0.22540136,vegarbeid,0.0000375696521162,2023
1111862,0.65012075,vegarbeid,0.0000167083336127,2024
319821,0.99887353,vegarbeid,0.0000515753207408,2024
384371,0.5451149,vegarbeid,0.0000089169625254,2024
943210,0.78374331,vegarbeid,0.0000889698269428,2024
121567,0.56487103,vegarbeid,0.0000032106809186,2024
43029,0.29715238,vegarbeid,0.0000387302708351,2022
857760,0.44255538,vegarbeid,0.0000149731720972,2023
553740,0.71586473,vegarbeid,0.0000422212001665,2023
923075,0.94021468,vegarbeid,0.0000653530000359,2024
578190,0.2689481,vegarbeid,0.0000665213571986,2022
604512,0.04549904,vegarbeid,0.0000167091062723,2024
705058,0.34197744,vegarbeid,0.0000963949110289,2023
181118,0.33473543,vegarbeid,0.0000599550970333,2024
380653,0.45254424,vegarbeid,0.0000777549400732,2024
43515,0.84807523,vegarbeid,0.0000376824811507,2023
143250,0.28630206,vegarbeid,0.000062715373774,2022
319941,0.8054353,vegarbeid,0.0000371453819613,2024
142458,0.18341347,vegarbeid,0.000013225037812,2024
705210,0.03197684,vegarbeid,0.0000789320255833,2024
286777,0.84805091,vegarbeid,0.0000105070894665,2024
320709,0.48414902,vegarbeid,0.0000844088147182,2023
1110315,0.27951987,vegarbeid,0.0000480527003478,2024
224771,0.72897026,vegarbeid,0.0000975558786722,2022
930529,0.36023155,vegarbeid,0.0000755782764776,2022
521255,0.33384363,vegarbeid,0.0000036564600947,2023
384192,0.3429836,vegarbeid,0.0000215521019338,2024
627323,0.80009299,vegarbeid,0.0000768759634788,2024
2686142,0.08778129,vegarbeid,0.0000266479154363,2023
758154,0.56776425,vegarbeid,0.000055983176894,2023
